Krankenhaus,Adresse,n_Betten,url,address,lat,lng
Paul Gerhardt Diakonie Krankenhaus und Pflege GmbH,"Paul-Gerhardt-Straße 42-45, 06886 Lutherstadt Wittenberg",306.0,https://www.pgdiakonie.de/evangelisches-krankenhaus-paul-gerhardt-stift/,"Paul-Gerhardt-Straße 42-45, 06886 Lutherstadt Wittenberg",51.8701529,12.6542727
Krankenhaus St. Elisabeth und St. Barbara Halle (Saale) GmbH,"Mauerstraße 5, 06110 Halle (Saale)",631.0,https://www.krankenhaus-halle-saale.de/startseite/,"Mauerstraße 5, 06110 Halle (Saale)",51.4781,11.9683801
St. Joseph-Krankenhaus Dessau,"Auenweg 36, 06847 Dessau-Roßlau",152.0,http://www.alexianer-sachsen-anhalt.de,"Auenweg 36, 06847 Dessau-Roßlau",51.8188577,12.1961257
Universitätsklinikum Halle (Saale),"Ernst-Grube-Straße 40, 06120 Halle (Saale)",982.0,http://www.medizin.uni-halle.de,"Ernst-Grube-Straße 40, 06120 Halle (Saale)",51.5013753,11.9368361
HELIOS Klinik Jerichower Land,"August-Bebel-Straße 55a, 39288 Burg",241.0,https://www.helios-gesundheit.de/kliniken/burg,"August-Bebel-Straße 55a, 39288 Burg",52.26504,11.8325701
AWO Psychiatriezentrum Halle GmbH,"Zscherbener Str. 11, 06124 Halle (Saale)",100.0,http://www.awo-sachsenanhalt.de/angebote/patienten-und-gesundheit/einrichtungen/awo-psychiatriezentrum-halle.html,"Zscherbener Str. 11, 06124 Halle (Saale)",51.4729345,11.9176352
Städtisches Klinikum Dessau,"Auenweg 38, 06847 Dessau-Roßlau",710.0,http://www.klinikum-dessau.de/,"Auenweg 38, 06847 Dessau-Roßlau",51.8164652,12.1975683
Krankenhaus Martha-Maria Halle-Dölau,"Röntgenstraße  1, 06120 Halle (Saale)",510.0,http://www.martha-maria.de/krankenhaus-halle.php,"Röntgenstraße  1, 06120 Halle (Saale)",51.5026671,11.8770044
Helios Klinik Lutherstadt Eisleben,"Hohetorstraße 25, 06295 Lutherstadt Eisleben",247.0,http://www.helios-gesundheit.de/klinik/lutherstadt-eisleben.html,"Hohetorstraße 25, 06295 Lutherstadt Eisleben",51.5314122,11.5421935
Helios Klinik Hettstedt,"Robert-Koch-Straße 8, 06333 Hettstedt",272.0,http://www.helios-gesundheit.de/klinik/hettstedt.html,"Robert-Koch-Straße 8, 06333 Hettstedt",51.6607489,11.493238
HELIOS Klinik Sangerhausen,"Am Beinschuh 2a, 06526 Sangerhausen",268.0,http://www.helios-kliniken.de/klinik/sangerhausen.html,"Am Beinschuh 2a, 06526 Sangerhausen",51.47155,11.309
Waldklinik Bernburg,"Kesslerstrasse 08, 06406 Bernburg",57.0,http://www.waldklinik-bernburg.de,"Kesslerstrasse 08, 06406 Bernburg",51.793275,11.7186
"Harzklinikum Dorothea Christiane Erxleben, Standort Quedlinburg","Ditfurter Weg 24, 06484 Quedlinburg",394.0,http://www.harzklinikum.com,"Ditfurter Weg 24, 06484 Quedlinburg",51.7942765,11.1623385
"Harzklinikum Dorothea Christiane Erxleben, Standort Wernigerode","Ilsenburger Straße 15, 38855 Wernigerode",349.0,http://www.harzklinikum.com,"Ilsenburger Straße 15, 38855 Wernigerode",51.8361153,10.7744462
"Harzklinikum Dorothea Christiane Erxleben, Standort Ballenstedt","An den Lohden 4, 06493 Ballenstedt",80.0,http://www.harzklinikum.com,"An den Lohden 4, 06493 Ballenstedt",51.7136683,11.2278886
"Harzklinikum Dorothea Christiane Erxleben GmbH, Standort Blankenburg","Thiestraße 7 - 10, 38889 Blankenburg",154.0,http://www.harzklinikum.com,"Thiestraße 7 - 10, 38889 Blankenburg",51.7934592,10.9565465
"Harzklinikum Dorothea Christiane Erxleben, Standort Tagesklinik Psychiatrie Quedlinburg","Ditfurter Weg 22, 06484 Quedlinburg",20.0,http://www.harzklinikum.com,"Ditfurter Weg 22, 06484 Quedlinburg",51.793014,11.161643
"Harzklinikum Dorothea Christiane Erxleben GmbH, Standort Tagesklinik Psychiatrie Blankenburg","Roh 4, 38889 Blankenburg",25.0,http://www.harzklinikum.com,"Roh 4, 38889 Blankenburg",51.79159,10.94526
"Harzklinikum Dorothea Christiane Erxleben GmbH, Standort Kinderklinik Wernigerode","Steinbergstraße 1, 38855 Wernigerode",32.0,http://www.harzklinikum.com,"Steinbergstraße 1, 38855 Wernigerode",51.81647,10.74722
AMEOS Klinikum Haldensleben,"Kiefhozstraße 27, 39340 Haldensleben",219.0,http://ameos.eu,"Kiefhozstraße 27, 39340 Haldensleben",52.28573,11.37695
"Salus gGmbH, Fachklinikum Bernburg","Olga-Benario Straße 16-18, 06406 Bernburg",277.0,http://www.salus-lsa.de,"Olga-Benario Straße 16-18, 06406 Bernburg",51.7864129,11.7292294
Fachklinikum Bernburg Tagesklinik Dessau,"Schillerstraße 39a, 06844 Dessau-Roßlau",12.0,https://www.salus-lsa.de,"Schillerstraße 39a, 06844 Dessau-Roßlau",51.8474295,12.2431757
Fachklinikum Bernburg Tagesklinik Wittenberg,"Puschkinstraße 7, 06886 Luth. Wittenberg",18.0,https://www.salus-lsa.de,"Puschkinstraße 7, 06886 Luth. Wittenberg",51.8693159,12.6356277
MediClin Herzzentrum Coswig,"Lerchenfeld 1, 06869 Coswig (Anhalt)",113.0,http://www.herzzentrum-coswig.de,"Lerchenfeld 1, 06869 Coswig (Anhalt)",51.8782949,12.4777374
Dessau-Roßlau,"Gropiusallee 3, 06846 Dessau-Roßlau",165.0,http://www.ediacon.de,"Gropiusallee 3, 06846 Dessau-Roßlau",51.8377758,12.2271936
Asklepios Klinik Weißenfels,"Naumburger Straße 76, 06667 Weißenfels",410.0,http://www.asklepios.com/weissenfels,"Naumburger Straße 76, 06667 Weißenfels",51.194721,11.9564759
AGAPLESION DIAKONIEKRANKENHAUS SEEHAUSEN,"Dr. Albert Steinert Platz 1, 39615 Seehausen/Altmark",112.0,http://dkhseehausen.de,"Dr. Albert Steinert Platz 1, 39615 Seehausen/Altmark",52.8820142,11.7460919
Salus gGmbH Fachklinikum Uchtspringe,"Emil-Kraepelin-Straße 6, 39576 Hansestadt Stendal",306.0,https://www.salus-lsa.de/kliniken-einrichtungen-leistungen/fachklinikum-uchtspringe/,"Emil-Kraepelin-Straße 6, 39576 Hansestadt Stendal",52.5388327,11.5965136
Salus gGmbH Tagesklinik für Erwachsenenpsychiatrie/-psychotherapie Stendal,"Stadtseeallee 1, 39576 Hansestadt Stendal",21.0,https://www.salus-lsa.de/kliniken-einrichtungen-leistungen/fachklinikum-uchtspringe/kliniken-leistungen/kliniken/psychiatrie-und-psychotherapie/tageskliniken/tagesklinik-stendal/tagesklinik-stendal/,"Stadtseeallee 1, 39576 Hansestadt Stendal",52.604039,11.8525577
Salus gGmbH Tagesklinik für Erwachsenenpsychiatrie/-psychotherapie Salzwedel,"Schillerstraße 2, 29410 Salzwedel",23.0,https://www.salus-lsa.de/kliniken-einrichtungen-leistungen/fachklinikum-uchtspringe/kliniken-leistungen/kliniken/psychiatrie-und-psychotherapie/tageskliniken/tagesklinik-salzwedel/tagesklinik-salzwedel/,"Schillerstraße 2, 29410 Salzwedel",52.85055,11.1594401
Salus gGmbH Tagesklinik für Erwachsenenpsychiatrie/-psychotherapie Seehausen,"Dr. Albert Steinert Platz 1, 39615 Seehausen",18.0,https://www.salus-lsa.de/kliniken-einrichtungen-leistungen/fachklinikum-uchtspringe/kliniken-leistungen/kliniken/psychiatrie-und-psychotherapie/tageskliniken/tagesklinik-seehausen/tagesklinik-seehausen/,"Dr. Albert Steinert Platz 1, 39615 Seehausen",52.8820142,11.7460919
"Salus gGmbH Tagesklinik für Kinder- und Jugendpsychiatrie, Psychosomatik und Psychotherapie Stendal","Westwall 44/45, 39576 Stendal",14.0,https://www.salus-lsa.de/kliniken-einrichtungen-leistungen/fachklinikum-uchtspringe/kliniken-leistungen/kliniken/kinder-und-jugendpsychiatrie-psychosomatik-und-psychotherapie/tageskliniken/tagesklinik-stendal/tagesklinik-stendal/,"Westwall 44/45, 39576 Stendal",52.59983,11.85898
"Salus gGmbH Tagesklinik für Kinder- und Jugendpsychiatrie, Psychosomatik und Psychotherapie Salzwedel","Schillerstraße 2, 29410 Salzwedel",16.0,https://www.salus-lsa.de/kliniken-einrichtungen-leistungen/fachklinikum-uchtspringe/kliniken-leistungen/kliniken/kinder-und-jugendpsychiatrie-psychosomatik-und-psychotherapie/tageskliniken/tagesklinik-salzwedel/tagesklinik-salzwedel/,"Schillerstraße 2, 29410 Salzwedel",52.85055,11.1594401
HELIOS Fachklinik Vogelsang - Gommern,"Sophie-von-Boettcher-Straße 1, 39245 Vogelsang-Gommern",160.0,https://www.helios-gesundheit.de/kliniken/vogelsang-gommern,"Sophie-von-Boettcher-Straße 1, 39245 Vogelsang-Gommern",52.0843234,11.7791935
MEDIAN Klinik NRZ Magdeburg,"Gustav-Ricker-Str. 4, 39120 Magdeburg",100.0,https://www.median-kliniken.de/de/median-klinik-nrz-magdeburg/,"Gustav-Ricker-Str. 4, 39120 Magdeburg",52.0862692,11.6379193
Krankenhaus St. Marienstift Magdeburg GmbH,"Harsdorfer Straße 30, 39110 Magdeburg",169.0,https://www.st-marienstift.de,"Harsdorfer Straße 30, 39110 Magdeburg",52.137258,11.600399
AMEOS Klinikum Haldensleben,"Kiefholzstraße 4, 39340 Haldensleben",170.0,http://www.ameos.eu,"Kiefholzstraße 4, 39340 Haldensleben",52.2840012,11.3710404
AMEOS Klinikum Halberstadt,"Gleimstraße 5, 38820 Halberstadt",453.0,http://www.ameos.eu/standorte/ameos-ost/halberstadt/,"Gleimstraße 5, 38820 Halberstadt",51.90007,11.0530999
Elisabeth Klinikum Schmalkalden GmbH,"Eichelbach 9, 98574 Schmalkalden",148.0,http://www.elisabeth-klinikum.de/,"Eichelbach 9, 98574 Schmalkalden",50.7221049,10.441648
Klinikum Bad Salzungen GmbH,"Lindigallee 3, 36433 Bad Salzungen",423.0,https://www.klinikum-badsalzungen.de,"Lindigallee 3, 36433 Bad Salzungen",50.8043821,10.2174874
Helios Fachkliniken Hildburghausen,"Eisfelder Straße 41, 98646 Hildburghausen",347.0,http://www.helios-gesundheit.de/hildburghausen,"Eisfelder Straße 41, 98646 Hildburghausen",50.4245945,10.7381254
Helios Fachkliniken Hildburghausen/ Psychiatrische Tagesklinik Ilmenau,"Weimarer Straße 1d, 98693 Ilmenau",22.0,http://www.helios-kliniken.de/hildburghausen,"Weimarer Straße 1d, 98693 Ilmenau",50.68747,10.91593
Helios Fachkliniken Hildburghausen/Psychiatrische Tagesklinik Sonneberg,"Köppelsdorfer Straße 36, 96515 Sonneberg",21.0,http://www.helios-gesundheit.de/hildburghausen,"Köppelsdorfer Straße 36, 96515 Sonneberg",50.3581325,11.1736809
Helios Fachkliniken Hildburghausen/Psychiatrische Tagesklinik Suhl,"Platz der Deutschen Einheit 4, 98527 Suhl",19.0,http://www.helios-gesundheit.de/hildburghausen,"Platz der Deutschen Einheit 4, 98527 Suhl",50.60904,10.68963
Helios Fachkliniken Hildburghausen/Psychiatrische Tagesklinik Meiningen,"Charlottenstraße 4, 98617 Meiningen",21.0,http://www.helios-kliniken.de/hildburghausen,"Charlottenstraße 4, 98617 Meiningen",50.5755044,10.4178825
"Thüringen-Kliniken &quot;Georgius Agricola&quot;, Standort Saalfeld","Rainweg 68, 07318 Saalfeld",529.0,http://www.thueringen-kliniken.de,"Rainweg 68, 07318 Saalfeld",50.6448283,11.3441048
"Thüringen-Kliniken &quot;Georgius Agricola&quot;, Standort Rudolstadt","Hugo Trinckler Straße  2-4, 07407 Rudolstadt",187.0,https://www.thueringen-kliniken.de/,"Hugo Trinckler Straße  2-4, 07407 Rudolstadt",50.7070949,11.3154965
"Thüringen-Kliniken &quot;Georgius Agricola&quot;, Standort Pößneck","Hohes Gäßchen 8-10, 07381 Pößneck",108.0,http://www.thueringen-kliniken.de,"Hohes Gäßchen 8-10, 07381 Pößneck",50.6983168,11.590757
"Thüringen-Kliniken &quot;Georgius Agricola&quot;, Tagesklinik","Jenaische Straße 14, 07407 Rudolstadt",12.0,http://www.thueringen-kliniken.de,"Jenaische Straße 14, 07407 Rudolstadt",50.7223416,11.3510567
Marienstift Arnstadt -Fachklinik für Orthopädie,"Wachsenburgallee  12, 99310 Arnstadt",106.0,https://www.marienstift-arnstadt.de/,"Wachsenburgallee  12, 99310 Arnstadt",50.8376858,10.9458018
HELIOS Klinik Bleicherode GmbH,"Barbarastraße  11, 99752 Bleicherode",101.0,http://www.helios-kliniken.de/klinik/bleicherode.html,"Barbarastraße  11, 99752 Bleicherode",51.443221,10.5668814
SRH Krankenhaus Waltershausen-Friedrichroda GmbH,"Reinhardsbrunner Straße 17, 99894 Friedrichroda",185.0,http://www.krankenhaus-waltershausen-friedrichroda.de/,"Reinhardsbrunner Straße 17, 99894 Friedrichroda",50.8610567,10.5605438
Waldkliniken Eisenberg,"Klosterlausnitzer Straße 81, 07607 Eisenberg",204.0,https://www.waldkliniken-eisenberg.de,"Klosterlausnitzer Straße 81, 07607 Eisenberg",50.9575882,11.8821078
Kreiskrankenhaus Greiz GmbH,"Wichmannstr. 12, 07973 Greiz",289.0,http://www.hospital-greiz.de,"Wichmannstr. 12, 07973 Greiz",50.66255,12.19904
Katholisches Krankenhaus &quot;St. Johann Nepomuk&quot; Erfurt,"Haarbergstraße 72, 99097 Erfurt",428.0,http://www.kkh-erfurt.de,"Haarbergstraße 72, 99097 Erfurt",50.947263,11.084696
HELIOS Klinik Blankenhain,"Wirthstraße 5, 99444 Blankenhain",125.0,https://www.helios-gesundheit.de/kliniken/blankenhain/,"Wirthstraße 5, 99444 Blankenhain",50.8595403,11.3392162
Robert-Koch-Krankenhaus Apolda GmbH,"Jenaer Straße 66, 99510 Apolda",179.0,http://www.rkk-apolda.de,"Jenaer Straße 66, 99510 Apolda",51.01269,11.51267
Südharz Klinikum Nordhausen gGmbH,"Dr.-Robert-Koch-Straße 39, 99734 Nordhausen",867.0,http://www.shk-ndh.de,"Dr.-Robert-Koch-Straße 39, 99734 Nordhausen",51.5152738,10.7940031
Lungenklinik Neustadt GmbH,"Badestraße 23, 99768 Harztor OT Neustadt",65.0,https://doceins.de/neustadt/,"Badestraße 23, 99768 Harztor OT Neustadt",51.56013,10.83994
Ökumenisches Hainich Klinikum gGmbH,"Pafferode 102, 99974 Mühlhausen",523.0,http://www.oehk.de,"Pafferode 102, 99974 Mühlhausen",51.2062002,10.4045915
Ökumenisches Hainich Klinikum - Tagesklinik Heiligenstadt,"Petristraße 51, 37308 Heilbad Heiligenstadt",23.0,http://www.oehk.de,"Petristraße 51, 37308 Heilbad Heiligenstadt",51.3754691,10.1397169
Ökumenisches Hainich Klinikum - Tagesklinik Bad Frankenhausen,"Stiftstraße 2-4, 06567 Bad Frankenhausen",22.0,http://www.oehk.de,"Stiftstraße 2-4, 06567 Bad Frankenhausen",51.35368,11.10733
Ökumenisches Hainich Klinikum - Tagesklinik Eisenach,"Mühlhäuser Str. 89, 99817 Eisenach",10.0,http://www.oehk.de,"Mühlhäuser Str. 89, 99817 Eisenach",50.988489,10.313268
Tagesklinik und Ambulanz Bad Salzungen der Klinik für Kinder- und Jugendpsychiatrie und -psychotherapie des ÖHK Mühlhausen,"Mathilde-Wurm-Straße 7, 36433 Bad Salzungen",4.0,http://www.oehk.de,"Mathilde-Wurm-Straße 7, 36433 Bad Salzungen",50.8132122,10.2305494
Tagesklinik und Ambulanz Gotha der Klinik für Kinder- u. Jugendpsychiatrie u. -psychotherapie des ÖHK Mühlhausen,"Bahnhofstrasse 2-4, 99867 Gotha",3.0,https://www.oehk.de,"Bahnhofstrasse 2-4, 99867 Gotha",50.9437563,10.7108692
St.-Elisabeth-Krankenhaus Fachklinik für Geriatrie,"Bahnhofstraße  19, 99976 Lengenfeld unterm Stein ",114.0,http://www.kh-lengenfeld.de,"Bahnhofstraße  19, 99976 Lengenfeld unterm Stein ",51.2129002,10.2189638
"Hufeland Klinikum GmbH, Standort Bad Langensalza","Rudolph-Weiss-Straße 1-5, 99947 Bad Langensalza",239.0,http://www.hufeland.de,"Rudolph-Weiss-Straße 1-5, 99947 Bad Langensalza",51.10578,10.65197
"Hufeland Klinikum GmbH, Standort Mühlhausen","Langensalzaer Landstraße 1, 99974 Mühlhausen",321.0,http://www.hufeland.de,"Langensalzaer Landstraße 1, 99974 Mühlhausen",51.2020465,10.4699318
SRH Wald-Klinikum Gera GmbH,"Straße des Friedens 122, 07548 Gera",965.0,http://www.waldklinikumgera.de,"Straße des Friedens 122, 07548 Gera",50.8691878,12.0507381
Kreiskrankenhaus Ronneburg,"Rudolf-Breitscheid-Platz 1, 07580 Ronneburg",114.0,http://www.krankenhaus-ronneburg.de,"Rudolf-Breitscheid-Platz 1, 07580 Ronneburg",50.86716,12.18668
Kreiskrankenhaus Schleiz GmbH,"Berthold-Schmidt-Straße 7-9, 07907 Schleiz",122.0,http://www.hospital-schleiz.de,"Berthold-Schmidt-Straße 7-9, 07907 Schleiz",50.5765125,11.8173156
"Klinik für Psychiatrie, Psychotherapie und Psychosomatik Altenburg","Zeitzer Str. 28, 04600 Altenburg",130.0,http://www.lukasstiftung-altenburg.de,"Zeitzer Str. 28, 04600 Altenburg",50.98849,12.42597
Klinikum Altenburger Land GmbH,"Am Waldessaum 10, 04600 Altenburg",419.0,http://www.klinikum-altenburgerland.de/kkhabg,"Am Waldessaum 10, 04600 Altenburg",50.9717856,12.4396591
Zentralklinik Bad Berka GmbH,"Robert-Koch-Allee 9, 99437 Bad Berka",728.0,http://www.zentralklinik.de,"Robert-Koch-Allee 9, 99437 Bad Berka",50.8901666,11.2675544
Universitätsklinikum Jena,"Bachstraße 18, 07743 Jena",1.403,https://www.uniklinikum-jena.de,"Bachstraße 18, 07743 Jena",50.9297553,11.5795571
Klinik an der Weißenburg,"Weißen 1, 07407 Uhlstädt-Kirchhasel",42.0,http://klinik-weissenburg.de/startseite/,"Weißen 1, 07407 Uhlstädt-Kirchhasel",50.7371544,11.4489762
Fachkrankenhaus für Dermatologie Schloss Friedensburg GmbH,"Schloßstraße 25, 07338 Leutenberg",70.0,http://www.schlossfriedensburg.de/,"Schloßstraße 25, 07338 Leutenberg",50.565327,11.4588503
MEDINOS Kliniken des Landkreises Sonneberg GmbH - Standort Sonneberg,"Neustadter Straße  61, 96515 Sonneberg",224.0,http://www.regiomed-kliniken.de/,"Neustadter Straße  61, 96515 Sonneberg",50.35456,11.16354
MEDINOS Kliniken des Landkreises Sonneberg GmbH - Standort Neuhaus,"Neustadter Straße 61, 96515 Sonneberg",95.0,http://www.regiomed-kliniken.de/,"Neustadter Straße 61, 96515 Sonneberg",50.35456,11.16354
HELIOS Klinikum Meiningen,"Bergstraße 3, 98617 Meiningen",441.0,http://www.helios-kliniken.de/meiningen,"Bergstraße 3, 98617 Meiningen",50.5578487,10.3975453
Helios Klinikum Gotha,"Heliosstraße 1, 99867 Gotha",341.0,https://www.helios-gesundheit.de/kliniken/gotha/,"Heliosstraße 1, 99867 Gotha",50.92874,10.67737
Geriatrische Fachklinik Georgenhaus,"Ernststraße 7, 98617 Meiningen",143.0,http://www.sozialwerk-meiningen.de,"Ernststraße 7, 98617 Meiningen",50.58003,10.42242
Henneberg-Kliniken-Betriebsgesellschaft mbH,"Schleusinger Str. 17, 98646 Hildburghausen",189.0,https://www.regiomed-kliniken.de,"Schleusinger Str. 17, 98646 Hildburghausen",50.4289849,10.72913
SRH Zentralklinikum Suhl GmbH,"Albert-Schweitzer-Straße 2, 98527 Suhl",640.0,http://www.zentralklinikum-suhl.de,"Albert-Schweitzer-Straße 2, 98527 Suhl",50.6018401,10.7104767
Sophien- und Hufeland-Klinikum gGmbH,"Henry-van-de-Velde-Straße 2, 99425 Weimar",545.0,http://www.klinikum-weimar.de,"Henry-van-de-Velde-Straße 2, 99425 Weimar",50.961689,11.3201647
"Sophien- u. Hufeland-Klinikum gGmbH, psychiatr.-psychotherap. Tagesklinik Apolda","Darrplatz 1, 99510 Apolda",16.0,http://www.klinikum-weimar.de,"Darrplatz 1, 99510 Apolda",51.0257739,11.5142227
m&amp;i-Fachklinik Bad Liebenstein,"Kurpromenade 2, 36448 Bad Liebenstein",66.0,http://www.fachklinik-bad-liebenstein.de,"Kurpromenade 2, 36448 Bad Liebenstein",50.8140921,10.3529082
MEDIAN Klinik Bad Tennstedt,"Badeweg 2, 99955 Bad Tennstedt",73.0,https://www.median-kliniken.de/de/standorte/median-klinik-bad-tennstedt,"Badeweg 2, 99955 Bad Tennstedt",51.15553,10.84106
Moritz Klinik GmbH &amp;amp; Co. KG,"Hermann-Sachse-Straße 46, 07639 Bad Klosterlausnitz",52.0,http://www.moritz-klinik.de/,"Hermann-Sachse-Straße 46, 07639 Bad Klosterlausnitz",50.91817,11.86119
Eichsfeld Klinikum gGmbH,"Windische Gasse 112, 37308 Heilbad Heiligenstadt",155.0,http://www.eichsfeld-klinikum.de,"Windische Gasse 112, 37308 Heilbad Heiligenstadt",51.37622,10.140709
Eichsfeld Klinikum gGmbH,"Klosterstraße 7, 37355 Kleinbartloff OT Reifenstein",105.0,http://www.eichsfeld-klinikum.de,"Klosterstraße 7, 37355 Kleinbartloff OT Reifenstein",51.3474,10.36231
Eichsfeld Klinikum gGmbH,"Elisabethstraße 61, 37339 Leinefelde-Worbis OT Worbis",93.0,http://www.eichsfeld-klinikum.de,"Elisabethstraße 61, 37339 Leinefelde-Worbis OT Worbis",51.4235389,10.3609282
HELIOS Klinikum Erfurt,"Nordhäuser Straße 74, 99089 Erfurt",1.261,https://www.helios-gesundheit.de/kliniken/erfurt/,"Nordhäuser Straße 74, 99089 Erfurt",50.9945313,11.0113384
MEDIAN Heinrich-Mann-Klinik,"Heinrich-Mann-Straße  34, 36448 Bad Liebenstein",62.0,http://www.heinrich-mann-klinik.de,"Heinrich-Mann-Straße  34, 36448 Bad Liebenstein",50.81076,10.35312
Asklepios Fachklinikum Stadtroda,"Bahnhofstr. 1a, 07646 Stadtroda",370.0,http://www.asklepios.com/stadtroda,"Bahnhofstr. 1a, 07646 Stadtroda",50.8626861,11.7244934
Asklepios Fachklinikum Stadtroda TK Greiz,"Wichmannstraße 12, 07973 Greiz",22.0,http://www.asklepios.com/stadtroda,"Wichmannstraße 12, 07973 Greiz",50.66255,12.19904
Asklepios Fachklinikum Stadtroda TK Gera,"Werner-Petzold-Straße 17, 07549 Gera",19.0,http://www.asklepios.com/stadtroda,"Werner-Petzold-Straße 17, 07549 Gera",50.8373698,12.0631169
Asklepios Fachklinikum Stadtroda TK Pößneck,"Kurzackerstr. 12, 07381 Pößneck",31.0,http://www.asklepios.com/stadtroda,"Kurzackerstr. 12, 07381 Pößneck",50.69876,11.6146
St. Georg Klinikum Eisenach gGmbH,"Mühlhäuser Straße 94-95, 99817 Eisenach",461.0,http://www.stgeorgklinikum.de,"Mühlhäuser Straße 94-95, 99817 Eisenach",50.9889259,10.3161809
KMG Manniske Klinik Bad Frankenhausen,"An der Wipper 2, 06567 Bad Frankenhausen",128.0,http://kmg-kliniken.de/,"An der Wipper 2, 06567 Bad Frankenhausen",51.3582597,11.0954483
KMG Klinikum Sömmerda,"Bahnhofstraße 36, 99610 Sömmerda",178.0,http://kmg-kliniken.de,"Bahnhofstraße 36, 99610 Sömmerda",51.1623857,11.1215932
KMG Klinikum Sondershausen,"Hospitalstrasse 2, 99706 Sondershausen",151.0,http://kmg-kliniken.de,"Hospitalstrasse 2, 99706 Sondershausen",51.37303,10.8793601
Ilm-Kreis-Kliniken Arnstadt-Ilmenau gGmbH,"Bärwinkelstraße 33, 99310 Arnstadt",195.0,http://www.ilm-kreis-kliniken.de,"Bärwinkelstraße 33, 99310 Arnstadt",50.8392357,10.9414739
Ilm-Kreis-Kliniken Arnstadt-Ilmenau gGmbH,"Oehrenstöcker Straße 32, 98693 Ilmenau",182.0,http://www.ilm-kreis-kliniken.de,"Oehrenstöcker Straße 32, 98693 Ilmenau",50.6790643,10.9166421
Universitätsmedizin Essen Ruhrlandklinik - Westdeutsches Lungenzentrum,"Tüschener Str. 40, 45239 Essen",243.0,http://www.ruhrlandklinik.de/,"Tüschener Str. 40, 45239 Essen",51.3629052,6.9891996
Klinik Donaustauf,"Ludwigstrasse 68, 93093 Donaustauf",120.0,http://www.klinik-donaustauf.de/,"Ludwigstrasse 68, 93093 Donaustauf",49.03674,12.2080299
LungenClinic Grosshansdorf,"Wöhrendamm 80, 22927 Großhansdorf",179.0,http://www.lungenclinic.de,"Wöhrendamm 80, 22927 Großhansdorf",53.6600021,10.2813483
Thoraxklinik Heidelberg,"Röntgenstraße 1, 69126 Heidelberg",310.0,http://www.thoraxklinik-heidelberg.de/,"Röntgenstraße 1, 69126 Heidelberg",49.3776588,8.6900095
